year,week,start.date,end.date,district,cases
2023,1,12/31/2022,1/6/2023,Vavuniya,0
2023,1,12/31/2022,1/6/2023,Mullaitivu,0
2023,1,12/31/2022,1/6/2023,Batticaloa,34
2023,1,12/31/2022,1/6/2023,Ampara,6
2023,1,12/31/2022,1/6/2023,Trincomalee,19
2023,1,12/31/2022,1/6/2023,Kurunegala,56
2023,1,12/31/2022,1/6/2023,Puttalam,200
2023,1,12/31/2022,1/6/2023,Anuradhapura,7
2023,1,12/31/2022,1/6/2023,Polonnaruwa,13
2023,1,12/31/2022,1/6/2023,Badulla,55
2023,1,12/31/2022,1/6/2023,Monaragala,8
2023,1,12/31/2022,1/6/2023,Ratnapura,44
2023,1,12/31/2022,1/6/2023,Kegalle,40
2023,1,12/31/2022,1/6/2023,Kalmune,86
2023,2,1/7/2023,1/13/2023,Colombo,341
2023,2,1/7/2023,1/13/2023,Gampaha,146
2023,2,1/7/2023,1/13/2023,Kalutara,86
2023,2,1/7/2023,1/13/2023,Kandy,87
2023,2,1/7/2023,1/13/2023,Matale,38
2023,2,1/7/2023,1/13/2023,NuwaraEliya,5
2023,2,1/7/2023,1/13/2023,Galle,54
2023,2,1/7/2023,1/13/2023,Hambantota,19
2023,2,1/7/2023,1/13/2023,Matara,46
2023,2,1/7/2023,1/13/2023,Jaffna,135
2023,2,1/7/2023,1/13/2023,Kilinochchi,4
2023,2,1/7/2023,1/13/2023,Mannar,8
2023,2,1/7/2023,1/13/2023,Vavuniya,0
2023,2,1/7/2023,1/13/2023,Mullaitivu,2
2023,2,1/7/2023,1/13/2023,Batticaloa,29
2023,2,1/7/2023,1/13/2023,Ampara,7
2023,2,1/7/2023,1/13/2023,Trincomalee,31
2023,2,1/7/2023,1/13/2023,Kurunegala,75
2023,2,1/7/2023,1/13/2023,Puttalam,219
2023,2,1/7/2023,1/13/2023,Anuradhapura,16
2023,2,1/7/2023,1/13/2023,Polonnaruwa,28
2023,2,1/7/2023,1/13/2023,Badulla,37
2023,2,1/7/2023,1/13/2023,Monaragala,9
2023,2,1/7/2023,1/13/2023,Ratnapura,29
2023,2,1/7/2023,1/13/2023,Kegalle,53
2023,2,1/7/2023,1/13/2023,Kalmune,173
2023,3,1/14/2023,1/20/2023,Colombo,204
2023,3,1/14/2023,1/20/2023,Gampaha,196
2023,3,1/14/2023,1/20/2023,Kalutara,81
2023,3,1/14/2023,1/20/2023,Kandy,65
2023,3,1/14/2023,1/20/2023,Matale,25
2023,3,1/14/2023,1/20/2023,NuwaraEliya,3
2023,3,1/14/2023,1/20/2023,Galle,40
2023,3,1/14/2023,1/20/2023,Hambantota,24
2023,3,1/14/2023,1/20/2023,Matara,39
2023,3,1/14/2023,1/20/2023,Jaffna,89
2023,3,1/14/2023,1/20/2023,Kilinochchi,6
2023,3,1/14/2023,1/20/2023,Mannar,4
2023,3,1/14/2023,1/20/2023,Vavuniya,4
2023,3,1/14/2023,1/20/2023,Mullaitivu,1
2023,3,1/14/2023,1/20/2023,Batticaloa,41
2023,3,1/14/2023,1/20/2023,Ampara,8
2023,3,1/14/2023,1/20/2023,Trincomalee,41
2023,3,1/14/2023,1/20/2023,Kurunegala,79
2023,3,1/14/2023,1/20/2023,Puttalam,212
2023,3,1/14/2023,1/20/2023,Anuradhapura,15
2023,3,1/14/2023,1/20/2023,Polonnaruwa,22
2023,3,1/14/2023,1/20/2023,Badulla,26
2023,3,1/14/2023,1/20/2023,Monaragala,6
2023,3,1/14/2023,1/20/2023,Ratnapura,45
2023,3,1/14/2023,1/20/2023,Kegalle,51
2023,3,1/14/2023,1/20/2023,Kalmune,138
2023,4,1/21/2023,1/27/2023,Colombo,279
2023,4,1/21/2023,1/27/2023,Gampaha,218
2023,4,1/21/2023,1/27/2023,Kalutara,94
2023,4,1/21/2023,1/27/2023,Kandy,72
2023,4,1/21/2023,1/27/2023,Matale,22
2023,4,1/21/2023,1/27/2023,NuwaraEliya,3
2023,4,1/21/2023,1/27/2023,Galle,48
2023,4,1/21/2023,1/27/2023,Hambantota,22
2023,4,1/21/2023,1/27/2023,Matara,34
2023,4,1/21/2023,1/27/2023,Jaffna,70
2023,4,1/21/2023,1/27/2023,Kilinochchi,0
2023,4,1/21/2023,1/27/2023,Mannar,2
2023,4,1/21/2023,1/27/2023,Vavuniya,1
2023,4,1/21/2023,1/27/2023,Mullaitivu,1
2023,4,1/21/2023,1/27/2023,Batticaloa,38
2023,4,1/21/2023,1/27/2023,Ampara,1
2023,4,1/21/2023,1/27/2023,Trincomalee,34
2023,4,1/21/2023,1/27/2023,Kurunegala,51
2023,4,1/21/2023,1/27/2023,Puttalam,117
2023,4,1/21/2023,1/27/2023,Anuradhapura,15
2023,4,1/21/2023,1/27/2023,Polonnaruwa,11
2023,4,1/21/2023,1/27/2023,Badulla,38
2023,4,1/21/2023,1/27/2023,Monaragala,8
2023,4,1/21/2023,1/27/2023,Ratnapura,20
2023,4,1/21/2023,1/27/2023,Kegalle,43
2023,4,1/21/2023,1/27/2023,Kalmune,108
2023,5,1/28/2023,2/3/2023,Colombo,247
2023,5,1/28/2023,2/3/2023,Gampaha,154
2023,5,1/28/2023,2/3/2023,Kalutara,105
2023,5,1/28/2023,2/3/2023,Kandy,85
2023,5,1/28/2023,2/3/2023,Matale,19
2023,5,1/28/2023,2/3/2023,NuwaraEliya,3
2023,5,1/28/2023,2/3/2023,Galle,58
2023,5,1/28/2023,2/3/2023,Hambantota,17
2023,5,1/28/2023,2/3/2023,Matara,20
2023,5,1/28/2023,2/3/2023,Jaffna,63
2023,5,1/28/2023,2/3/2023,Kilinochchi,7
2023,5,1/28/2023,2/3/2023,Mannar,0
2023,5,1/28/2023,2/3/2023,Vavuniya,0
2023,5,1/28/2023,2/3/2023,Mullaitivu,1
2023,5,1/28/2023,2/3/2023,Batticaloa,40
2023,5,1/28/2023,2/3/2023,Ampara,1
2023,5,1/28/2023,2/3/2023,Trincomalee,22
2023,5,1/28/2023,2/3/2023,Kurunegala,67
2023,5,1/28/2023,2/3/2023,Puttalam,190
2023,5,1/28/2023,2/3/2023,Anuradhapura,7
2023,5,1/28/2023,2/3/2023,Polonnaruwa,18
2023,5,1/28/2023,2/3/2023,Badulla,43
2023,5,1/28/2023,2/3/2023,Monaragala,9
2023,5,1/28/2023,2/3/2023,Ratnapura,49
2023,5,1/28/2023,2/3/2023,Kegalle,30
2023,5,1/28/2023,2/3/2023,Kalmune,60
2023,6,2/4/2023,2/10/2023,Colombo,222
2023,6,2/4/2023,2/10/2023,Gampaha,172
2023,6,2/4/2023,2/10/2023,Kalutara,84
2023,6,2/4/2023,2/10/2023,Kandy,75
2023,6,2/4/2023,2/10/2023,Matale,20
2023,6,2/4/2023,2/10/2023,NuwaraEliya,5
2023,6,2/4/2023,2/10/2023,Galle,49
2023,6,2/4/2023,2/10/2023,Hambantota,29
2023,6,2/4/2023,2/10/2023,Matara,49
2023,6,2/4/2023,2/10/2023,Jaffna,46
2023,6,2/4/2023,2/10/2023,Kilinochchi,3
2023,6,2/4/2023,2/10/2023,Mannar,0
2023,6,2/4/2023,2/10/2023,Vavuniya,0
2023,6,2/4/2023,2/10/2023,Mullaitivu,0
2023,6,2/4/2023,2/10/2023,Batticaloa,62
2023,6,2/4/2023,2/10/2023,Ampara,7
2023,6,2/4/2023,2/10/2023,Trincomalee,35
2023,6,2/4/2023,2/10/2023,Kurunegala,50
2023,6,2/4/2023,2/10/2023,Puttalam,118
2023,6,2/4/2023,2/10/2023,Anuradhapura,9
2023,6,2/4/2023,2/10/2023,Polonnaruwa,16
2023,6,2/4/2023,2/10/2023,Badulla,38
2023,6,2/4/2023,2/10/2023,Monaragala,8
2023,6,2/4/2023,2/10/2023,Ratnapura,60
2023,6,2/4/2023,2/10/2023,Kegalle,45
2023,6,2/4/2023,2/10/2023,Kalmune,89
2023,7,2/11/2023,2/17/2023,Colombo,160
2023,7,2/11/2023,2/17/2023,Gampaha,179
2023,7,2/11/2023,2/17/2023,Kalutara,46
2023,7,2/11/2023,2/17/2023,Kandy,53
2023,7,2/11/2023,2/17/2023,Matale,21
2023,7,2/11/2023,2/17/2023,NuwaraEliya,4
2023,7,2/11/2023,2/17/2023,Galle,35
2023,7,2/11/2023,2/17/2023,Hambantota,20
2023,7,2/11/2023,2/17/2023,Matara,38
2023,7,2/11/2023,2/17/2023,Jaffna,39
2023,7,2/11/2023,2/17/2023,Kilinochchi,2
2023,7,2/11/2023,2/17/2023,Mannar,0
2023,7,2/11/2023,2/17/2023,Vavuniya,0
2023,7,2/11/2023,2/17/2023,Mullaitivu,0
2023,7,2/11/2023,2/17/2023,Batticaloa,41
2023,7,2/11/2023,2/17/2023,Ampara,1
2023,7,2/11/2023,2/17/2023,Trincomalee,68
2023,7,2/11/2023,2/17/2023,Kurunegala,32
2023,7,2/11/2023,2/17/2023,Puttalam,133
2023,7,2/11/2023,2/17/2023,Anuradhapura,11
2023,7,2/11/2023,2/17/2023,Polonnaruwa,9
2023,7,2/11/2023,2/17/2023,Badulla,35
2023,7,2/11/2023,2/17/2023,Monaragala,13
2023,7,2/11/2023,2/17/2023,Ratnapura,37
2023,7,2/11/2023,2/17/2023,Kegalle,52
2023,7,2/11/2023,2/17/2023,Kalmune,54
2023,8,2/18/2023,2/24/2023,Colombo,265
2023,8,2/18/2023,2/24/2023,Gampaha,162
2023,8,2/18/2023,2/24/2023,Kalutara,28
2023,8,2/18/2023,2/24/2023,Kandy,47
2023,8,2/18/2023,2/24/2023,Matale,25
2023,8,2/18/2023,2/24/2023,NuwaraEliya,4
2023,8,2/18/2023,2/24/2023,Galle,30
2023,8,2/18/2023,2/24/2023,Hambantota,31
2023,8,2/18/2023,2/24/2023,Matara,30
2023,8,2/18/2023,2/24/2023,Jaffna,44
2023,8,2/18/2023,2/24/2023,Kilinochchi,0
2023,8,2/18/2023,2/24/2023,Mannar,2
2023,8,2/18/2023,2/24/2023,Vavuniya,0
2023,8,2/18/2023,2/24/2023,Mullaitivu,3
2023,8,2/18/2023,2/24/2023,Batticaloa,58
2023,8,2/18/2023,2/24/2023,Ampara,6
2023,8,2/18/2023,2/24/2023,Trincomalee,29
2023,8,2/18/2023,2/24/2023,Kurunegala,40
2023,8,2/18/2023,2/24/2023,Puttalam,154
2023,8,2/18/2023,2/24/2023,Anuradhapura,8
2023,8,2/18/2023,2/24/2023,Polonnaruwa,17
2023,8,2/18/2023,2/24/2023,Badulla,16
2023,8,2/18/2023,2/24/2023,Monaragala,5
2023,8,2/18/2023,2/24/2023,Ratnapura,50
2023,8,2/18/2023,2/24/2023,Kegalle,49
2023,8,2/18/2023,2/24/2023,Kalmune,36
2023,9,2/25/2023,3/3/2023,Colombo,244
2023,9,2/25/2023,3/3/2023,Gampaha,203
2023,9,2/25/2023,3/3/2023,Kalutara,62
2023,9,2/25/2023,3/3/2023,Kandy,59
2023,9,2/25/2023,3/3/2023,Matale,17
2023,9,2/25/2023,3/3/2023,NuwaraEliya,6
2023,9,2/25/2023,3/3/2023,Galle,32
2023,9,2/25/2023,3/3/2023,Hambantota,24
2023,9,2/25/2023,3/3/2023,Matara,42
2023,9,2/25/2023,3/3/2023,Jaffna,33
2023,9,2/25/2023,3/3/2023,Kilinochchi,4
2023,9,2/25/2023,3/3/2023,Mannar,0
2023,9,2/25/2023,3/3/2023,Vavuniya,9
2023,9,2/25/2023,3/3/2023,Mullaitivu,0
2023,9,2/25/2023,3/3/2023,Batticaloa,45
2023,9,2/25/2023,3/3/2023,Ampara,0
2023,9,2/25/2023,3/3/2023,Trincomalee,74
2023,9,2/25/2023,3/3/2023,Kurunegala,39
2023,9,2/25/2023,3/3/2023,Puttalam,79
2023,9,2/25/2023,3/3/2023,Anuradhapura,2
2023,9,2/25/2023,3/3/2023,Polonnaruwa,16
2023,9,2/25/2023,3/3/2023,Badulla,29
2023,9,2/25/2023,3/3/2023,Monaragala,13
2023,9,2/25/2023,3/3/2023,Ratnapura,53
2023,9,2/25/2023,3/3/2023,Kegalle,44
2023,9,2/25/2023,3/3/2023,Kalmune,58
2023,10,3/4/2023,3/10/2023,Colombo,234
2023,10,3/4/2023,3/10/2023,Gampaha,153
2023,10,3/4/2023,3/10/2023,Kalutara,47
2023,10,3/4/2023,3/10/2023,Kandy,54
2023,10,3/4/2023,3/10/2023,Matale,11
2023,10,3/4/2023,3/10/2023,NuwaraEliya,3
2023,10,3/4/2023,3/10/2023,Galle,41
2023,10,3/4/2023,3/10/2023,Hambantota,28
2023,10,3/4/2023,3/10/2023,Matara,36
2023,10,3/4/2023,3/10/2023,Jaffna,69
2023,10,3/4/2023,3/10/2023,Kilinochchi,2
2023,10,3/4/2023,3/10/2023,Mannar,1
2023,10,3/4/2023,3/10/2023,Vavuniya,5
2023,10,3/4/2023,3/10/2023,Mullaitivu,2
2023,10,3/4/2023,3/10/2023,Batticaloa,66
2023,10,3/4/2023,3/10/2023,Ampara,0
2023,10,3/4/2023,3/10/2023,Trincomalee,51
2023,10,3/4/2023,3/10/2023,Kurunegala,38
2023,10,3/4/2023,3/10/2023,Puttalam,43
2023,10,3/4/2023,3/10/2023,Anuradhapura,13
2023,10,3/4/2023,3/10/2023,Polonnaruwa,14
2023,10,3/4/2023,3/10/2023,Badulla,22
2023,10,3/4/2023,3/10/2023,Monaragala,2
2023,10,3/4/2023,3/10/2023,Ratnapura,41
2023,10,3/4/2023,3/10/2023,Kegalle,48
2023,10,3/4/2023,3/10/2023,Kalmune,33
2023,11,3/11/2023,3/17/2023,Colombo,161
2023,11,3/11/2023,3/17/2023,Gampaha,136
2023,11,3/11/2023,3/17/2023,Kalutara,49
2023,11,3/11/2023,3/17/2023,Kandy,71
2023,11,3/11/2023,3/17/2023,Matale,21
2023,11,3/11/2023,3/17/2023,NuwaraEliya,1
2023,11,3/11/2023,3/17/2023,Galle,46
2023,11,3/11/2023,3/17/2023,Hambantota,22
2023,11,3/11/2023,3/17/2023,Matara,35
2023,11,3/11/2023,3/17/2023,Jaffna,48
2023,11,3/11/2023,3/17/2023,Kilinochchi,3
2023,11,3/11/2023,3/17/2023,Mannar,0
2023,11,3/11/2023,3/17/2023,Vavuniya,11
2023,11,3/11/2023,3/17/2023,Mullaitivu,1
2023,11,3/11/2023,3/17/2023,Batticaloa,53
2023,11,3/11/2023,3/17/2023,Ampara,0
2023,11,3/11/2023,3/17/2023,Trincomalee,41
2023,11,3/11/2023,3/17/2023,Kurunegala,53
2023,11,3/11/2023,3/17/2023,Puttalam,61
2023,11,3/11/2023,3/17/2023,Anuradhapura,15
2023,11,3/11/2023,3/17/2023,Polonnaruwa,4
2023,11,3/11/2023,3/17/2023,Badulla,24
2023,11,3/11/2023,3/17/2023,Monaragala,3
2023,11,3/11/2023,3/17/2023,Ratnapura,37
2023,11,3/11/2023,3/17/2023,Kegalle,31
2023,11,3/11/2023,3/17/2023,Kalmune,31
2023,12,3/18/2023,3/24/2023,Colombo,241
2023,12,3/18/2023,3/24/2023,Gampaha,137
2023,12,3/18/2023,3/24/2023,Kalutara,28
2023,12,3/18/2023,3/24/2023,Kandy,80
2023,12,3/18/2023,3/24/2023,Matale,33
2023,12,3/18/2023,3/24/2023,NuwaraEliya,2
2023,12,3/18/2023,3/24/2023,Galle,35
2023,12,3/18/2023,3/24/2023,Hambantota,20
2023,12,3/18/2023,3/24/2023,Matara,40
2023,12,3/18/2023,3/24/2023,Jaffna,55
2023,12,3/18/2023,3/24/2023,Kilinochchi,2
2023,12,3/18/2023,3/24/2023,Mannar,1
2023,12,3/18/2023,3/24/2023,Vavuniya,1
2023,12,3/18/2023,3/24/2023,Mullaitivu,1
2023,12,3/18/2023,3/24/2023,Batticaloa,82
2023,12,3/18/2023,3/24/2023,Ampara,1
2023,12,3/18/2023,3/24/2023,Trincomalee,86
2023,12,3/18/2023,3/24/2023,Kurunegala,51
2023,12,3/18/2023,3/24/2023,Puttalam,53
2023,12,3/18/2023,3/24/2023,Anuradhapura,8
2023,12,3/18/2023,3/24/2023,Polonnaruwa,13
2023,12,3/18/2023,3/24/2023,Badulla,18
2023,12,3/18/2023,3/24/2023,Monaragala,7
2023,12,3/18/2023,3/24/2023,Ratnapura,55
2023,12,3/18/2023,3/24/2023,Kegalle,60
2023,12,3/18/2023,3/24/2023,Kalmune,25
2023,13,3/25/2023,3/31/2023,Colombo,180
2023,13,3/25/2023,3/31/2023,Gampaha,227
2023,13,3/25/2023,3/31/2023,Kalutara,54
2023,13,3/25/2023,3/31/2023,Kandy,112
2023,13,3/25/2023,3/31/2023,Matale,49
2023,13,3/25/2023,3/31/2023,NuwaraEliya,4
2023,13,3/25/2023,3/31/2023,Galle,42
2023,13,3/25/2023,3/31/2023,Hambantota,33
2023,13,3/25/2023,3/31/2023,Matara,30
2023,13,3/25/2023,3/31/2023,Jaffna,58
2023,13,3/25/2023,3/31/2023,Kilinochchi,3
2023,13,3/25/2023,3/31/2023,Mannar,4
2023,13,3/25/2023,3/31/2023,Vavuniya,8
2023,13,3/25/2023,3/31/2023,Mullaitivu,0
2023,13,3/25/2023,3/31/2023,Batticaloa,62
2023,13,3/25/2023,3/31/2023,Ampara,0
2023,13,3/25/2023,3/31/2023,Trincomalee,108
2023,13,3/25/2023,3/31/2023,Kurunegala,39
2023,13,3/25/2023,3/31/2023,Puttalam,20
2023,13,3/25/2023,3/31/2023,Anuradhapura,3
2023,13,3/25/2023,3/31/2023,Polonnaruwa,4
2023,13,3/25/2023,3/31/2023,Badulla,26
2023,13,3/25/2023,3/31/2023,Monaragala,13
2023,13,3/25/2023,3/31/2023,Ratnapura,42
2023,13,3/25/2023,3/31/2023,Kegalle,49
2023,13,3/25/2023,3/31/2023,Kalmune,41
2023,14,4/1/2023,4/7/2023,Colombo,154
2023,14,4/1/2023,4/7/2023,Gampaha,124
2023,14,4/1/2023,4/7/2023,Kalutara,48
2023,14,4/1/2023,4/7/2023,Kandy,98
2023,14,4/1/2023,4/7/2023,Matale,34
2023,14,4/1/2023,4/7/2023,NuwaraEliya,3
2023,14,4/1/2023,4/7/2023,Galle,31
2023,14,4/1/2023,4/7/2023,Hambantota,29
2023,14,4/1/2023,4/7/2023,Matara,30
2023,14,4/1/2023,4/7/2023,Jaffna,64
2023,14,4/1/2023,4/7/2023,Kilinochchi,1
2023,14,4/1/2023,4/7/2023,Mannar,2
2023,14,4/1/2023,4/7/2023,Vavuniya,3
2023,14,4/1/2023,4/7/2023,Mullaitivu,3
2023,14,4/1/2023,4/7/2023,Batticaloa,93
2023,14,4/1/2023,4/7/2023,Ampara,0
2023,14,4/1/2023,4/7/2023,Trincomalee,118
2023,14,4/1/2023,4/7/2023,Kurunegala,30
2023,14,4/1/2023,4/7/2023,Puttalam,24
2023,14,4/1/2023,4/7/2023,Anuradhapura,10
2023,14,4/1/2023,4/7/2023,Polonnaruwa,4
2023,14,4/1/2023,4/7/2023,Badulla,9
2023,14,4/1/2023,4/7/2023,Monaragala,8
2023,14,4/1/2023,4/7/2023,Ratnapura,22
2023,14,4/1/2023,4/7/2023,Kegalle,48
2023,14,4/1/2023,4/7/2023,Kalmune,47
2023,15,4/8/2023,4/14/2023,Colombo,261
2023,15,4/8/2023,4/14/2023,Gampaha,115
2023,15,4/8/2023,4/14/2023,Kalutara,95
2023,15,4/8/2023,4/14/2023,Kandy,91
2023,15,4/8/2023,4/14/2023,Matale,33
2023,15,4/8/2023,4/14/2023,NuwaraEliya,2
2023,15,4/8/2023,4/14/2023,Galle,50
2023,15,4/8/2023,4/14/2023,Hambantota,27
2023,15,4/8/2023,4/14/2023,Matara,31
2023,15,4/8/2023,4/14/2023,Jaffna,48
2023,15,4/8/2023,4/14/2023,Kilinochchi,1
2023,15,4/8/2023,4/14/2023,Mannar,1
2023,15,4/8/2023,4/14/2023,Vavuniya,6
2023,15,4/8/2023,4/14/2023,Mullaitivu,1
2023,15,4/8/2023,4/14/2023,Batticaloa,128
2023,15,4/8/2023,4/14/2023,Ampara,0
2023,15,4/8/2023,4/14/2023,Trincomalee,81
2023,15,4/8/2023,4/14/2023,Kurunegala,35
2023,15,4/8/2023,4/14/2023,Puttalam,22
2023,15,4/8/2023,4/14/2023,Anuradhapura,6
2023,15,4/8/2023,4/14/2023,Polonnaruwa,13
2023,15,4/8/2023,4/14/2023,Badulla,10
2023,15,4/8/2023,4/14/2023,Monaragala,7
2023,15,4/8/2023,4/14/2023,Ratnapura,44
2023,15,4/8/2023,4/14/2023,Kegalle,46
2023,15,4/8/2023,4/14/2023,Kalmune,16
2023,16,4/15/2023,4/21/2023,Colombo,297
2023,16,4/15/2023,4/21/2023,Gampaha,35
2023,16,4/15/2023,4/21/2023,Kalutara,124
2023,16,4/15/2023,4/21/2023,Kandy,101
2023,16,4/15/2023,4/21/2023,Matale,40
2023,16,4/15/2023,4/21/2023,NuwaraEliya,3
2023,16,4/15/2023,4/21/2023,Galle,70
2023,16,4/15/2023,4/21/2023,Hambantota,69
2023,16,4/15/2023,4/21/2023,Matara,31
2023,16,4/15/2023,4/21/2023,Jaffna,53
2023,16,4/15/2023,4/21/2023,Kilinochchi,2
2023,16,4/15/2023,4/21/2023,Mannar,3
2023,16,4/15/2023,4/21/2023,Vavuniya,1
2023,16,4/15/2023,4/21/2023,Mullaitivu,4
2023,16,4/15/2023,4/21/2023,Batticaloa,114
2023,16,4/15/2023,4/21/2023,Ampara,1
2023,16,4/15/2023,4/21/2023,Trincomalee,156
2023,16,4/15/2023,4/21/2023,Kurunegala,59
2023,16,4/15/2023,4/21/2023,Puttalam,30
2023,16,4/15/2023,4/21/2023,Anuradhapura,7
2023,16,4/15/2023,4/21/2023,Polonnaruwa,52
2023,16,4/15/2023,4/21/2023,Badulla,16
2023,16,4/15/2023,4/21/2023,Monaragala,23
2023,16,4/15/2023,4/21/2023,Ratnapura,37
2023,16,4/15/2023,4/21/2023,Kegalle,45
2023,16,4/15/2023,4/21/2023,Kalmune,70
2023,17,4/22/2023,4/28/2023,Colombo,271
2023,17,4/22/2023,4/28/2023,Gampaha,123
2023,17,4/22/2023,4/28/2023,Kalutara,90
2023,17,4/22/2023,4/28/2023,Kandy,126
2023,17,4/22/2023,4/28/2023,Matale,30
2023,17,4/22/2023,4/28/2023,NuwaraEliya,3
2023,17,4/22/2023,4/28/2023,Galle,49
2023,17,4/22/2023,4/28/2023,Hambantota,44
2023,17,4/22/2023,4/28/2023,Matara,43
2023,17,4/22/2023,4/28/2023,Jaffna,74
2023,17,4/22/2023,4/28/2023,Kilinochchi,2
2023,17,4/22/2023,4/28/2023,Mannar,4
2023,17,4/22/2023,4/28/2023,Vavuniya,7
2023,17,4/22/2023,4/28/2023,Mullaitivu,6
2023,17,4/22/2023,4/28/2023,Batticaloa,114
2023,17,4/22/2023,4/28/2023,Ampara,0
2023,17,4/22/2023,4/28/2023,Trincomalee,122
2023,17,4/22/2023,4/28/2023,Kurunegala,54
2023,17,4/22/2023,4/28/2023,Puttalam,0
2023,17,4/22/2023,4/28/2023,Anuradhapura,0
2023,17,4/22/2023,4/28/2023,Polonnaruwa,0
2023,17,4/22/2023,4/28/2023,Badulla,0
2023,17,4/22/2023,4/28/2023,Monaragala,0
2023,17,4/22/2023,4/28/2023,Ratnapura,0
2023,17,4/22/2023,4/28/2023,Kegalle,0
2023,17,4/22/2023,4/28/2023,Kalmune,36
2023,18,4/29/2023,5/5/2023,Colombo,266
2023,18,4/29/2023,5/5/2023,Gampaha,132
2023,18,4/29/2023,5/5/2023,Kalutara,96
2023,18,4/29/2023,5/5/2023,Kandy,103
2023,18,4/29/2023,5/5/2023,Matale,36
2023,18,4/29/2023,5/5/2023,NuwaraEliya,1
2023,18,4/29/2023,5/5/2023,Galle,53
2023,18,4/29/2023,5/5/2023,Hambantota,36
2023,18,4/29/2023,5/5/2023,Matara,23
2023,18,4/29/2023,5/5/2023,Jaffna,38
2023,18,4/29/2023,5/5/2023,Kilinochchi,0
2023,18,4/29/2023,5/5/2023,Mannar,2
2023,18,4/29/2023,5/5/2023,Vavuniya,2
2023,18,4/29/2023,5/5/2023,Mullaitivu,1
2023,18,4/29/2023,5/5/2023,Batticaloa,102
2023,18,4/29/2023,5/5/2023,Ampara,0
2023,18,4/29/2023,5/5/2023,Trincomalee,101
2023,18,4/29/2023,5/5/2023,Kurunegala,33
2023,18,4/29/2023,5/5/2023,Puttalam,25
2023,18,4/29/2023,5/5/2023,Anuradhapura,4
2023,18,4/29/2023,5/5/2023,Polonnaruwa,5
2023,18,4/29/2023,5/5/2023,Badulla,18
2023,18,4/29/2023,5/5/2023,Monaragala,15
2023,18,4/29/2023,5/5/2023,Ratnapura,20
2023,18,4/29/2023,5/5/2023,Kegalle,62
2023,18,4/29/2023,5/5/2023,Kalmune,35
2023,19,5/6/2023,5/12/2023,Colombo,362
2023,19,5/6/2023,5/12/2023,Gampaha,217
2023,19,5/6/2023,5/12/2023,Kalutara,99
2023,19,5/6/2023,5/12/2023,Kandy,196
2023,19,5/6/2023,5/12/2023,Matale,34
2023,19,5/6/2023,5/12/2023,NuwaraEliya,13
2023,19,5/6/2023,5/12/2023,Galle,62
2023,19,5/6/2023,5/12/2023,Hambantota,35
2023,19,5/6/2023,5/12/2023,Matara,31
2023,19,5/6/2023,5/12/2023,Jaffna,48
2023,19,5/6/2023,5/12/2023,Kilinochchi,2
2023,19,5/6/2023,5/12/2023,Mannar,3
2023,19,5/6/2023,5/12/2023,Vavuniya,6
2023,19,5/6/2023,5/12/2023,Mullaitivu,2
2023,19,5/6/2023,5/12/2023,Batticaloa,93
2023,19,5/6/2023,5/12/2023,Ampara,0
2023,19,5/6/2023,5/12/2023,Trincomalee,75
2023,19,5/6/2023,5/12/2023,Kurunegala,51
