,,1980,1980,1980,1980,1980,1981,1981,1981,1981,1981,1982,1982,1982,1982,1982,1983,1983,1983,1983,1983,1984,1984,1984,1984,1984,1985,1985,1985,1985,1985,1986,1986,1986,1986,1986,1987,1987,1987,1987,1987,1988,1988,1988,1988,1988,1989,1989,1989,1989,1989,1990,1990,1990,1990,1990,1991,1991,1991,1991,1991,1992,1992,1992,1992,1992,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023
Region,Country,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths
Central America Ithsmus and Mexico,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,612",0,"4,612",0,0,"13,929",0,"13,929",0,0,"5,136",1,"5,137",0.02,1,"2,307",2,"2,309",0.09,1,"14,413",8,"14,421",0.06,2,"2,628",0,"2,628",0,0,"5,924",117,"6,041",1.94,2,"4,903",5,"4,908",0.1,0,"9,427",37,"9,464",0.39,0,"12,224",27,"12,251",0.22,0,"19,634",69,"19,703",0.35,0,"9,397",11,"9,408",0.12,0,"37,746",52,"37,798",0.14,2,"11,976",76,"12,052",0.63,0,"26,186",318,"26,504",1.2,8,"8,147",65,"8,212",0.79,2,"7,206",8,"7,214",0.11,0,"31,463",21,"31,484",0.07,4,"13,764",74,"13,838",0.53,0,"22,189",54,"22,243",0.24,0,"49,773",220,"49,993",0.44,1,"11,136",4,"11,140",0.04,0,"17,388",6,"17,394",0.03,0,"23,298",21,"23,319",0.09,0,"5,559",2,"5,561",0.04,0,"2,735",0,"2,735",0,0,"9,389",11,"9,400",0.12,0,"10,035",21,"10,056",0.21,0,"5,171",3,"5,174",0.06,0,"7,485",0,"7,485",0,0,18,0,18,0,0
Central America Ithsmus and Mexico,El Salvador,"2,060",0,"2,060",0,0,"5,185",0,"5,185",0,0,"5,166",0,"5,166",0,0,"3,814",0,"3,814",0,0,560,0,560,0,0,425,0,425,0,0,916,0,916,0,0,"2,757",79,"2,836",2.79,3,"1,712",74,"1,786",4.14,4,518,0,518,0,0,"2,381",0,"2,381",0,0,"1,272",1,"1,273",0.08,0,884,0,884,0,0,"9,015",0,"9,015",0,0,"8,145",0,"8,145",0,0,"9,400",129,"9,529",1.35,5,788,1,789,0.13,0,423,0,423,0,0,"1,684",2,"1,686",0.12,0,486,70,556,12.59,4,"2,426",411,"2,837",14.49,26,985,54,"1,039",5.2,4,"17,497",405,"17,902",2.26,11,"7,160",138,"7,298",1.89,8,"13,036",154,"13,190",1.17,1,"14,876",207,"15,083",1.37,0,"21,598",245,"21,843",1.12,4,"12,276",100,"12,376",0.81,0,"5,774",0,"5,774",0,0,"14,816",112,"14,928",0.75,10,"22,036",185,"22,221",0.83,2,"20,410",213,"20,623",1.03,7,"42,393",770,"43,163",1.78,6,"28,452",425,"28,877",1.47,3,"53,276",184,"53,460",0.34,6,"49,804",365,"50,169",0.73,6,"8,583",206,"8,789",2.34,1,"4,290",7,"4,297",0.16,0,"8,290",158,"8,448",1.87,8,"27,364",106,"27,470",0.39,14,"5,441",9,"5,450",0.17,0,"5,739",13,"5,752",0.23,0,"16,529",13,"16,542",0.08,0,,,,,
Central America Ithsmus and Mexico,Guatemala,30,0,30,0,0,104,0,104,0,0,33,0,33,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,318",0,"2,318",0,0,"5,175",0,"5,175",0,0,"7,448",0,"7,448",0,0,"5,757",0,"5,757",0,0,"10,968",0,"10,968",0,0,"1,286",0,"1,286",0,0,"1,907",0,"1,907",0,0,"2,872",0,"2,872",0,0,"3,978",1,"3,979",0.03,0,"3,641",19,"3,660",0.52,0,"5,373",6,"5,379",0.11,0,"4,651",2,"4,653",0.04,0,"3,613",2,"3,615",0.06,1,"8,922",42,"8,964",0.47,9,"4,508",4,"4,512",0.09,2,"7,505",47,"7,552",0.62,6,"6,706",22,"6,728",0.33,3,"6,274",39,"6,313",0.62,4,"6,277",32,"6,309",0.51,1,"2,416",6,"2,422",0.25,1,"5,844",21,"5,865",0.36,4,"3,224",3,"3,227",0.09,0,"9,962",238,"10,200",2.33,28,"16,639",203,"16,842",1.21,41,"2,541",12,"2,553",0.47,9,"9,288",43,"9,331",0.46,17,"11,670",33,"11,703",0.28,8,"19,681",116,"19,797",0.59,13,"18,008",50,"18,058",0.28,9,"8,797",47,"8,844",0.53,1,"4,150",64,"4,214",1.52,24,"6,749",81,"6,830",1.19,22,"50,319",113,"50,432",0.22,66,"5,965",18,"5,983",0.3,10,"2,845",16,"2,861",0.56,6,"8,376",31,"8,407",0.37,16,122,1,123,0.81,1
Central America Ithsmus and Mexico,Honduras,"2,078",0,"2,078",0,0,"1,612",0,"1,612",0,0,"1,217",0,"1,217",0,0,729,0,729,0,0,378,0,378,0,0,307,0,307,0,0,569,0,569,0,0,261,0,261,0,0,844,0,844,0,0,"2,507",0,"2,507",0,0,"1,700",0,"1,700",0,0,"5,287",16,"5,303",0.3,1,"2,114",0,"2,114",0,0,"2,847",0,"2,847",0,0,"3,055",0,"3,055",0,0,"27,545",15,"27,560",0.05,3,"5,047",0,"5,047",0,0,"11,849",12,"11,861",0.1,1,"22,182",18,"22,200",0.08,4,"17,697",69,"17,766",0.39,7,"13,014",314,"13,328",2.36,10,"8,215",431,"8,646",4.98,0,"30,543",863,"31,406",2.75,17,"15,643",458,"16,101",2.84,11,"15,281","2,345","17,626",13.3,2,"15,253","1,795","17,048",10.53,6,"7,164",636,"7,800",8.15,0,"25,148","4,180","29,328",14.25,16,"13,979","2,481","16,460",15.07,9,"13,765",763,"14,528",5.25,14,"60,278","3,268","63,546",5.14,83,"6,527",885,"7,412",11.94,0,"12,824","2,730","15,554",17.55,4,"34,803","4,398","39,201",11.22,29,"40,444","2,309","42,753",5.4,5,"43,772","1,062","44,834",2.37,5,"22,648",313,"22,961",1.36,3,"5,091",126,"5,217",2.42,0,"6,770","1,172","7,942",14.76,3,"112,696","19,447","132,143",14.72,180,"23,394","1,786","25,180",7.09,10,"18,712","1,041","19,753",5.27,8,"24,728",434,"25,162",1.72,9,,,,,
Central America Ithsmus and Mexico,Mexico,"51,046",0,"51,046",0,0,"17,046",0,"17,046",0,0,"32,640",0,"32,640",0,0,"19,028",0,"19,028",0,0,"27,629",8,"27,637",0.03,4,"13,688",0,"13,688",0,0,"19,520",0,"19,520",0,0,"13,371",0,"13,371",0,0,"10,526",0,"10,526",0,1,"7,112",4,"7,116",0.06,1,"14,485",0,"14,485",0,0,"5,861",2,"5,863",0.03,0,"11,348",0,"11,348",0,0,"2,899",0,"2,899",0,0,"6,770",0,"6,770",0,7,"35,490",539,"36,029",1.5,30,"33,626","1,456","35,082",4.15,44,"51,581",980,"52,561",1.86,37,"22,895",372,"23,267",1.6,14,"14,435",220,"14,655",1.5,0,"21,615",50,"21,665",0.23,0,"5,828",191,"6,019",3.17,0,"6,986","1,429","8,415",16.98,6,"2,180","1,419","3,599",39.43,0,"4,284","1,959","6,243",31.38,13,"8,352","4,255","12,607",33.75,0,"18,333","4,477","22,810",19.63,0,"32,642","7,897","40,539",19.48,10,"18,926","6,114","25,040",24.42,24,"227,015","11,374","238,389",4.77,96,"45,299","6,336","51,635",12.27,20,"59,338","4,290","63,628",6.74,36,"148,043","17,706","165,749",10.68,170,"212,831","18,667","231,498",8.06,192,"116,275","8,668","124,943",6.94,39,"214,129","5,464","219,593",2.49,42,"129,263",806,"130,069",0.62,34,"89,518",375,"89,893",0.42,34,"77,763",858,"78,621",1.09,45,"264,898","3,560","268,458",1.33,371,"119,581","1,058","120,639",0.88,79,"36,442",300,"36,742",0.82,39,"59,508",410,"59,918",0.68,53,"2,068",6,"2,074",0.29,0
Central America Ithsmus and Mexico,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,469",7,"17,476",0.04,7,484,0,484,0,0,64,0,64,0,0,203,0,203,0,1,659,0,659,0,0,"4,137",0,"4,137",0,0,"1,885",0,"1,885",0,0,"5,495",0,"5,495",0,4,"8,938",0,"8,938",0,0,"20,469",0,"20,469",0,0,"17,648",806,"18,454",4.37,0,"2,694",49,"2,743",1.79,0,"2,990",68,"3,058",2.22,0,"12,728",432,"13,160",3.28,7,"9,652",749,"10,401",7.2,12,"6,045",636,"6,681",9.52,4,"1,188",458,"1,646",27.83,21,"1,843",157,"2,000",7.85,12,"2,329",235,"2,564",9.17,4,849,93,942,9.87,2,"1,381",177,"1,558",11.36,12,"1,246",52,"1,298",4.01,1,"1,113",151,"1,264",11.95,12,"1,356",34,"1,390",2.45,5,"16,980",80,"17,060",0.47,11,"5,122",35,"5,157",0.68,9,"11,874",7,"11,881",0.06,1,"30,174",36,"30,210",0.12,5,"77,028",151,"77,179",0.2,20,"35,425",0,"35,425",0,0,"49,311",15,"49,326",0.03,15,"88,463",,"88,463",,16,"64,712",,"64,712",,2,"58,746",,"58,746",,6,"184,963","1,210","186,173",0.65,30,"53,883",70,"53,953",0.13,1,"36,719",22,"36,741",0.06,0,"97,506",35,"97,541",0.04,0,,,,,
Central America Ithsmus and Mexico,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,"20,469",0,"20,469",0,0,"3,077",3,"3,080",0.1,1,811,0,811,0,0,"2,628",0,"2,628",0,0,"2,715",1,"2,716",0.04,0,"2,781",1,"2,782",0.04,0,311,3,314,0.96,0,"1,531",7,"1,538",0.46,1,701,5,706,0.71,0,293,0,293,0,0,365,4,369,1.08,2,"3,996",2,"3,998",0.05,1,"4,286",7,"4,293",0.16,1,"3,396",3,"3,399",0.09,0,"2,281",3,"2,284",0.13,0,"6,755",28,"6,783",0.41,6,"1,996",3,"1,999",0.15,0,"3,806",38,"3,844",0.99,17,"1,188",6,"1,194",0.5,0,"4,759",15,"4,774",0.31,8,"5,497",20,"5,517",0.36,9,"3,341",6,"3,347",0.18,4,"7,872",12,"7,884",0.15,9,"9,061",16,"9,077",0.18,2,"6,897",11,"6,908",0.16,3,"9,434",14,"9,448",0.15,6,"3,927",12,"3,939",0.3,6,"3,088",7,"3,095",0.23,2,"11,150",22,"11,172",0.2,5,529,1,530,0.19,0
Central America Ithsmus and Mexico,Total,"55,218",0,"55,218",0,0,"23,956",0,"23,956",0,0,"39,538",0,"39,538",0,0,"23,599",0,"23,599",0,0,"28,704",8,"28,712",0.03,4,"31,889",7,"31,896",0.02,7,"21,490",0,"21,490",0,0,"18,771",79,"18,850",0.42,3,"18,460",74,"18,534",0.4,6,"18,244",4,"18,248",0.02,1,"28,462",0,"28,462",0,0,"25,273",19,"25,292",0.08,1,"21,127",0,"21,127",0,4,"30,231",0,"30,231",0,0,"75,709",0,"75,709",0,7,"102,381","1,494","103,875",1.44,40,"48,914","1,527","50,441",3.03,45,"89,398","1,074","90,472",1.19,40,"69,489",828,"70,317",1.18,25,"54,591","1,228","55,819",2.2,26,"57,240","1,461","58,701",2.49,50,"31,685","1,182","32,867",3.6,28,"77,340","2,933","80,273",3.65,52,"53,945","2,341","56,286",4.16,26,"49,488","4,605","54,093",8.51,24,"88,261","6,520","94,781",6.88,22,"67,028","5,499","72,527",7.58,7,"106,645","12,670","119,315",10.62,50,"53,710","8,700","62,410",13.94,40,"297,782","12,690","310,472",4.09,165,"184,425","10,344","194,769",5.31,162,"118,723","5,522","124,245",4.44,70,"267,514","21,351","288,865",7.39,202,"421,994","23,921","445,915",5.36,261,"286,662","11,450","298,112",3.84,72,"401,328","7,084","408,412",1.73,81,"293,823","1,405","295,228",0.48,64,"185,421",592,"186,013",0.32,62,"170,276","2,280","172,556",1.32,87,"672,270","24,570","696,840",3.53,667,"225,011","2,974","227,985",1.3,106,"109,967","1,402","111,369",1.26,55,"225,489",945,"226,434",0.42,83,"2,737",8,"2,745",0.29,1
Latin Caribbean,Cuba,0,0,0,0,0,"323,579","10,312","333,891",3.09,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,602",205,"2,807",7.3,12,0,0,0,0,0,0,0,0,0,0,138,0,138,0,0,"11,294",69,"11,363",0.61,2,"2,987",12,"2,999",0.4,1,0,0,0,0,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,522",0,"2,522",0,0,"1,691",0,"1,691",0,0,"1,807",29,"1,836",1.58,0,"1,229",19,"1,248",1.52,0,"2,128",0,"2,128",0,0,"3,256",3,"3,259",0.09,0,"1,417",1,"1,418",0.07,,"1,160",,"1,160",,,"3,018",18,"3,036",0.59,1,,,,,
Latin Caribbean,Dominican Republic,54,0,54,0,0,619,0,619,0,0,435,0,435,0,0,538,0,538,0,0,260,0,260,0,0,92,0,92,0,0,6,0,6,0,0,20,0,20,0,0,156,4,160,2.5,2,7,0,7,0,0,37,2,39,5.13,0,17,7,24,29.17,0,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0,173,38,211,18.01,2,55,17,72,23.61,2,416,96,512,18.75,6,"2,697",176,"2,873",6.13,10,"1,030",29,"1,059",2.74,15,"3,346",58,"3,404",1.7,6,"3,584",4,"3,588",0.11,0,"3,042",76,"3,118",2.44,14,"5,659",252,"5,911",4.26,75,"2,204",136,"2,340",5.81,13,"2,692",84,"2,776",3.03,18,"5,683",230,"5,913",3.89,53,"9,178",225,"9,403",2.39,47,"3,967",183,"4,150",4.41,38,"6,302",995,"7,297",13.64,52,"9,950","1,110","11,060",10.04,49,"2,122",110,"2,232",4.93,2,"9,144",140,"9,284",1.51,71,"16,085",418,"16,503",2.53,111,"5,850",424,"6,274",6.76,62,"15,194","1,854","17,048",10.88,107,"6,004",641,"6,645",9.65,39,"1,275",88,"1,363",6.46,3,"1,447",111,"1,558",7.12,1,"19,855",328,"20,183",1.63,53,"3,719",245,"3,964",6.18,36,"3,553",193,"3,746",5.15,26,"10,169",270,"10,439",2.59,39,,,,,
Latin Caribbean,Puerto Rico,921,0,921,0,0,"8,350",0,"8,350",0,0,"9,536",0,"9,536",0,1,"2,789",0,"2,789",0,0,"1,865",0,"1,865",0,0,"2,372",2,"2,374",0.08,0,"10,597",31,"10,628",0.29,3,"5,801",17,"5,818",0.29,1,"6,523",8,"6,531",0.12,0,"8,979",12,"8,991",0.13,5,"9,438",6,"9,444",0.06,1,"10,291",14,"10,305",0.14,1,"13,009",0,"13,009",0,0,"6,600",0,"6,600",0,0,"22,000",0,"22,000",0,0,"6,448",43,"6,491",0.66,4,"4,607",24,"4,631",0.52,7,"6,831",62,"6,893",0.9,5,"16,895",173,"17,068",1.01,9,"4,925",34,"4,959",0.69,6,"2,385",24,"2,409",1,0,"5,161",36,"5,197",0.69,4,"2,860",23,"2,883",0.8,1,"3,725",5,"3,730",0.13,0,"3,266",11,"3,277",0.34,3,"5,663",19,"5,682",0.33,7,"3,029",7,"3,036",0.23,3,"10,916",48,"10,964",0.44,9,"3,254",65,"3,319",1.96,2,"6,525",63,"6,588",0.96,2,"21,232",33,"21,265",0.16,33,"5,592",31,"5,623",0.55,3,"11,749",25,"11,774",0.21,7,"18,114",50,"18,164",0.28,12,"8,878",2,"8,880",0.02,0,"1,867",0,"1,867",0,0,168,0,168,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,884,30,914,3.28,0,560,76,636,11.95,2,978,45,"1,023",4.4,3,46,1,47,2.13,0
Latin Caribbean,Total,975,0,975,0,0,"332,548","10,312","342,860",3.01,158,"9,971",0,"9,971",0,1,"3,327",0,"3,327",0,0,"2,125",0,"2,125",0,0,"2,464",2,"2,466",0.08,0,"10,603",31,"10,634",0.29,3,"5,821",17,"5,838",0.29,1,"6,679",12,"6,691",0.18,2,"8,986",12,"8,998",0.13,5,"9,475",8,"9,483",0.08,1,"10,308",21,"10,329",0.2,1,"13,116",0,"13,116",0,0,"6,600",0,"6,600",0,0,"22,000",0,"22,000",0,0,"6,621",81,"6,702",1.21,6,"4,662",41,"4,703",0.87,9,"9,849",363,"10,212",3.55,23,"19,592",349,"19,941",1.75,19,"5,955",63,"6,018",1.05,21,"5,869",82,"5,951",1.38,6,"20,039",109,"20,148",0.54,6,"8,889",111,"9,000",1.23,16,"9,384",257,"9,641",2.67,75,"5,470",147,"5,617",2.62,16,"8,430",103,"8,533",1.21,25,"8,712",237,"8,949",2.65,56,"20,122",273,"20,395",1.34,56,"7,221",248,"7,469",3.32,40,"12,897","1,058","13,955",7.58,54,"31,182","1,143","32,325",3.54,82,"7,714",141,"7,855",1.8,5,"20,893",165,"21,058",0.78,78,"34,199",468,"34,667",1.35,123,"17,250",426,"17,676",2.41,62,"18,752","1,854","20,606",9,107,"7,979",670,"8,649",7.75,39,"2,504",107,"2,611",4.1,3,"3,575",111,"3,686",3.01,1,"23,148",331,"23,479",1.41,53,"6,020",276,"6,296",4.38,36,"5,273",269,"5,542",4.85,28,"14,165",333,"14,498",2.3,43,46,1,47,2.13,0
Non-Latin Caribbean,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,0,12,0,12,0,0,7,0,7,0,0,4,0,4,0,0,2,0,2,0,0,8,0,8,0,0,20,0,20,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,2,2,100,0,3,0,3,0,0,7,0,7,0,0,10,0,10,0,0,3,0,3,0,0,37,0,37,0,0,14,0,14,0,0,103,0,103,0,0,1,0,1,0,0,8,0,8,0,0,"1,223",0,"1,223",0,0,407,0,407,0,0,46,0,46,0,0,4,0,4,0,0,,,,,
Non-Latin Caribbean,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,998",2,"24,000",0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,130,0,130,0,0,76,0,76,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,173,0,173,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,845,0,845,0,0,"1,697",3,"1,700",0.18,1,"3,023",2,"3,025",0.07,2,0,0,0,0,0,527,1,528,0.19,1,400,0,400,0,0,335,0,335,0,0,"1,319",0,"1,319",0,0,"1,734",0,"1,734",0,,9,0,9,0,0,106,0,106,0,0,11,0,11,0,0,4,0,4,0,0,11,0,11,0,0,,,,,
Non-Latin Caribbean,Barbados,0,0,0,0,0,6,0,6,0,0,99,0,99,0,0,63,0,63,0,0,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,0,10,0,10,0,0,45,0,45,0,0,236,0,236,0,0,21,0,21,0,0,4,0,4,0,0,1,0,1,0,0,0,0,0,0,0,972,2,974,0.21,1,130,0,130,0,0,193,3,196,1.53,2,852,0,852,0,0,680,8,688,1.16,4,744,0,744,0,0,"1,015",14,"1,029",1.36,0,740,0,740,0,0,557,0,557,0,0,349,0,349,0,0,320,0,320,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,55,0,55,0,0,"2,910",56,"2,966",1.89,0,733,6,739,0.81,2,908,4,912,0.44,1,"2,832",16,"2,848",0.56,4,"2,687",2,"2,689",0.07,0,502,1,503,0.2,1,"1,732",,"1,732",,0,597,0,597,0,0,67,0,67,0,0,117,0,117,0,0,"1,347",5,"1,352",0.37,1,448,,448,,0,313,,313,,0,,,,,
Non-Latin Caribbean,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Non-Latin Caribbean,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,9,0,0,1,0,1,0,0,0,0,0,0,0,8,0,8,0,0,2,0,2,0,0,53,0,53,0,0,69,0,69,0,0,124,0,124,0,0,40,0,40,0,0,150,0,150,0,0,31,0,31,0,0,24,0,24,0,0,133,0,133,0,0,35,0,35,0,0,1,0,1,0,0,2,0,2,0,0,,,,,
Non-Latin Caribbean,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,12,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,271,11,282,3.9,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,15,0,15,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,4,7,57.14,0,19,0,19,0,0,109,1,110,0.91,0,80,0,80,0,0,2,0,2,0,0,631,2,633,0.32,0,40,0,40,0,0,3,0,3,0,0,197,0,197,0,0,189,0,189,0,0,38,0,38,0,0,351,0,351,0,0,33,0,33,0,0,45,0,45,0,0,"1,054",12,"1,066",1.13,1,87,1,88,1.14,0,65,0,65,0,0,28,0,28,0,0,,,,,
Non-Latin Caribbean,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72,1,73,1.37,0,6,0,6,0,0,22,0,22,0,0,4,0,4,0,0,85,0,85,0,0,27,0,27,0,0,12,0,12,0,0,78,3,81,3.7,0,17,0,17,0,0,7,0,7,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,6,0,6,0,0,23,0,23,0,0,138,7,145,4.83,1,85,1,86,1.16,0,68,0,68,0,0,155,0,155,0,0,38,1,39,2.56,1,25,0,25,0,0,151,0,151,0,0,239,0,239,0,0,463,0,463,0,0,106,0,106,0,0,249,4,253,1.58,0,230,0,230,0,0,279,7,286,2.45,0,4,0,4,0,0
