year,week,start.date,end.date,district,cases
2007,3,2007-01-13,2007-01-19,Kegalle,7
2007,3,2007-01-13,2007-01-19,Kalmune,0
2007,4,2007-01-20,2007-01-26,Colombo,52
2007,4,2007-01-20,2007-01-26,Gampaha,12
2007,4,2007-01-20,2007-01-26,Kalutara,15
2007,4,2007-01-20,2007-01-26,Kandy,17
2007,4,2007-01-20,2007-01-26,Matale,4
2007,4,2007-01-20,2007-01-26,NuwaraEliya,3
2007,4,2007-01-20,2007-01-26,Galle,3
2007,4,2007-01-20,2007-01-26,Hambanthota,1
2007,4,2007-01-20,2007-01-26,Matara,4
2007,4,2007-01-20,2007-01-26,Jaffna,0
2007,4,2007-01-20,2007-01-26,Kilinochchi,0
2007,4,2007-01-20,2007-01-26,Mannar,0
2007,4,2007-01-20,2007-01-26,Vavuniya,2
2007,4,2007-01-20,2007-01-26,Mullaitivu,0
2007,4,2007-01-20,2007-01-26,Batticaloa,0
2007,4,2007-01-20,2007-01-26,Ampara,0
2007,4,2007-01-20,2007-01-26,Trincomalee,2
2007,4,2007-01-20,2007-01-26,Kurunegala,6
2007,4,2007-01-20,2007-01-26,Puttalam,8
2007,4,2007-01-20,2007-01-26,Anuradhapura,2
2007,4,2007-01-20,2007-01-26,Polonnaruwa,2
2007,4,2007-01-20,2007-01-26,Badulla,1
2007,4,2007-01-20,2007-01-26,Monaragala,3
2007,4,2007-01-20,2007-01-26,Ratnapura,2
2007,4,2007-01-20,2007-01-26,Kegalle,5
2007,4,2007-01-20,2007-01-26,Kalmune,0
2007,5,2007-01-27,2007-02-02,Colombo,69
2007,5,2007-01-27,2007-02-02,Gampaha,12
2007,5,2007-01-27,2007-02-02,Kalutara,12
2007,5,2007-01-27,2007-02-02,Kandy,16
2007,5,2007-01-27,2007-02-02,Matale,4
2007,5,2007-01-27,2007-02-02,NuwaraEliya,1
2007,5,2007-01-27,2007-02-02,Galle,4
2007,5,2007-01-27,2007-02-02,Hambanthota,1
2007,5,2007-01-27,2007-02-02,Matara,6
2007,5,2007-01-27,2007-02-02,Jaffna,0
2007,5,2007-01-27,2007-02-02,Kilinochchi,0
2007,5,2007-01-27,2007-02-02,Mannar,0
2007,5,2007-01-27,2007-02-02,Vavuniya,0
2007,5,2007-01-27,2007-02-02,Mullaitivu,0
2007,5,2007-01-27,2007-02-02,Batticaloa,1
2007,5,2007-01-27,2007-02-02,Ampara,0
2007,5,2007-01-27,2007-02-02,Trincomalee,1
2007,5,2007-01-27,2007-02-02,Kurunegala,6
2007,5,2007-01-27,2007-02-02,Puttalam,2
2007,5,2007-01-27,2007-02-02,Anuradhapura,2
2007,5,2007-01-27,2007-02-02,Polonnaruwa,1
2007,5,2007-01-27,2007-02-02,Badulla,1
2007,5,2007-01-27,2007-02-02,Monaragala,0
2007,5,2007-01-27,2007-02-02,Ratnapura,3
2007,5,2007-01-27,2007-02-02,Kegalle,2
2007,5,2007-01-27,2007-02-02,Kalmune,0
2007,6,2007-02-03,2007-02-09,Colombo,36
2007,6,2007-02-03,2007-02-09,Gampaha,19
2007,6,2007-02-03,2007-02-09,Kalutara,8
2007,6,2007-02-03,2007-02-09,Kandy,10
2007,6,2007-02-03,2007-02-09,Matale,2
2007,6,2007-02-03,2007-02-09,NuwaraEliya,0
2007,6,2007-02-03,2007-02-09,Galle,4
2007,6,2007-02-03,2007-02-09,Hambanthota,2
2007,6,2007-02-03,2007-02-09,Matara,2
2007,6,2007-02-03,2007-02-09,Jaffna,0
2007,6,2007-02-03,2007-02-09,Kilinochchi,0
2007,6,2007-02-03,2007-02-09,Mannar,1
2007,6,2007-02-03,2007-02-09,Vavuniya,2
2007,6,2007-02-03,2007-02-09,Mullaitivu,0
2007,6,2007-02-03,2007-02-09,Batticaloa,0
2007,6,2007-02-03,2007-02-09,Ampara,0
2007,6,2007-02-03,2007-02-09,Trincomalee,1
2007,6,2007-02-03,2007-02-09,Kurunegala,8
2007,6,2007-02-03,2007-02-09,Puttalam,4
2007,6,2007-02-03,2007-02-09,Anuradhapura,1
2007,6,2007-02-03,2007-02-09,Polonnaruwa,0
2007,6,2007-02-03,2007-02-09,Badulla,1
2007,6,2007-02-03,2007-02-09,Monaragala,0
2007,6,2007-02-03,2007-02-09,Ratnapura,4
2007,6,2007-02-03,2007-02-09,Kegalle,3
2007,6,2007-02-03,2007-02-09,Kalmune,0
2007,7,2007-02-10,2007-02-16,Colombo,42
